,GSM997604,GSM997618,GSM997606,GSM997626,GSM997628,GSM997624,GSM997625,GSM997623,GSM997611,GSM997602,GSM997614,GSM997603,GSM997617,GSM997612,GSM997607,GSM997615,GSM997613,GSM997608,GSM997600,GSM997621,GSM997620,GSM997627,GSM997609,GSM997629,GSM997605,GSM997622,GSM997610,GSM997601,GSM997616,GSM997619
2820,7.921030105,6.23488059,5.963418838,5.740641911,6.80194444,6.943000117,6.718675918,7.11890897,6.507521401,7.710141295,6.7527062760000005,8.147143366,7.831586228,7.530279067,6.969922557,7.021610696000001,6.625202125,6.8906907660000005,7.999988108999999,5.882514295,7.648696845,7.065363195,7.64661643,7.252458347999999,4.6431242,6.319252833999999,6.264012417999999,4.541299113,5.58314136,6.886528553
5136,7.162740789,8.775567613,6.384783517000001,6.570069605,8.139644157000001,3.7840142360000004,8.730017784,3.8663885860000002,7.305634362,7.344294584,6.5242726520000005,5.248456139,6.349061702,5.36521076,5.488985842999999,6.63659902,7.05758785,7.316749067999999,6.564515932999999,4.466541651,6.836098046,7.376935789,7.8585310889999995,5.208765914,4.160462354,7.03659443,3.717163433,7.15051735,7.449211618,5.495765382999999
7841,7.02680448,6.070780802000001,7.774788492000001,6.4015185489999995,6.727852906,6.932242705,7.162932295,6.581981433999999,6.321723307999999,7.096878329,7.731294993,6.59394456,6.093271335,6.584210141000001,7.666047107000001,6.364761969,7.942139862,7.616854192999999,7.460643572,7.147750565,7.400813901,6.826474421,7.5756755710000006,7.865029689,6.3100418629999995,6.693654766,7.676571107999999,5.919513844,6.029625567999999,6.640370344
374291,6.819461177000001,7.217906133,7.232574122000001,5.867218655,6.645093459,7.340527493,7.839391429,7.024032452,6.847877315,7.843409517,7.767361921,7.689269544,6.332855809,6.763525963999999,8.051236306,6.95841896,8.475837546000001,7.73268955,7.6625537370000005,6.576454875,7.8120337310000005,7.482536248,7.498371777000001,7.223961494,4.91727149,8.183601552,7.987617247,5.772733961,5.36444915,7.147766372
2591,9.879602986,6.222529987000001,7.146142322999999,8.138787657,10.59165171,7.483567892999999,7.831091527999999,7.312983572,7.604312706,10.97544719,8.334987603,6.870039646,8.219739662,6.716769821000001,8.732387981,9.965097856,6.674697724,7.514820082999999,8.751019507,7.593430884,7.314018625,9.456847545,7.903516662,6.266986439,5.201295666,7.661554977000001,7.322112453,7.266258343,8.584334091,8.291637712
33,4.653718488,5.319554501,5.2438456339999995,4.297441942,5.643278767999999,4.07785363,4.399724013999999,4.232260738,4.608282145,3.940457728,5.020496615,5.06373536,6.3150620360000005,4.139235796,4.95243225,5.583730085,4.202384405,4.3924252489999995,4.354435414,3.9642839619999997,4.603888984,4.433312024,4.26141848,4.062845069,5.466441038999999,7.330450991,4.42117667,4.843084201,4.087068923,5.6278980679999995
2744,11.14892827,10.29912173,9.492526729,8.79278662,10.8085891,10.98791941,10.84591961,11.44931209,9.142488069,11.49616421,10.37222722,10.61293957,9.451403048,9.855385842999999,9.209713848,9.071961924,8.751267854,9.826062267000001,8.593659407,9.004802361,9.76654173,10.36435698,9.579118742999999,11.91881599,5.698052516000001,9.05128203,10.34062962,8.068903447,8.955026227000001,8.944050842000001
55825,7.739014482000001,8.863338876,6.81352456,6.615811364,8.068342838,8.477543765,7.750606402000001,8.430083453,7.650302708,8.137455057,7.393630073,7.901891909,7.306409133,8.252802344,7.674687921,8.531747191000001,8.136317221,7.154315915,7.945799869,8.209786208999999,7.831080015,8.260331427999999,7.490106494,7.9838187839999994,8.358879065,8.264496863,7.488038265,8.365403798,7.272331306,7.5344051510000005
4759,4.242577165,4.633727523999999,4.1227819089999995,4.23821848,3.9536855760000003,4.209738971,4.555419098,4.201995869,4.30866323,4.034411683,4.04517524,4.203285369,3.8513041460000004,4.847007967,3.8782939510000003,5.003843643,4.048873415,3.899996639,4.1032371439999995,4.83594153,4.456476633,4.320969135,4.496241813,4.41891071,5.977494302,4.069152163,4.773819942,4.826665649,4.0907355569999995,4.105906545
8869,8.309535386,9.029820382,8.455332171,8.348365292999999,8.684720656,7.899479062999999,9.286829021,8.402731832999999,7.783097947000001,8.770990402,8.884582508,8.740790909,7.772391347999999,8.408454368,8.681232326,6.445481525,8.567031298,8.917504949,7.8409210510000005,8.127745759,8.773817702,7.838774487,8.958383186,8.963812122,6.629484371,7.740662113,8.28639781,7.429817261,7.409035568999999,7.597536102
84812,4.509492551,4.607484026,4.873457288,4.638359399,4.764036203,4.267505391,4.0469334439999995,4.091987575,5.009767222,4.381931656,4.575087321,4.608647635,4.342524167,5.088655978,4.410841321,4.517028028,4.154479156,4.862260068,4.865110586,4.260860868,3.87360465,4.017648629,4.137577729,4.998661253,4.702130601,4.8062086310000005,4.585735025,4.762293691,4.287011398,4.4964864030000005
6549,3.9308153630000002,4.565014553999999,5.527223214,3.95218544,3.9160915010000004,4.562817224,3.613653933,3.953904858,3.8180762230000003,4.2416507910000005,4.6033460989999995,3.905173722,3.870780149,4.992808556,5.299085014,5.373322454,4.879601936,3.8472664869999997,4.323743411000001,4.709865409,3.883532624,4.581468053,4.3119454919999995,4.04275253,4.6108752,4.767165858,5.209518602,4.528035556,4.006153556,4.161986123999999
80146,9.785565948,8.854048758,8.345008248,7.335965342000001,9.42547215,9.782406499,9.83608079,9.97693176,7.827275717000001,10.16435187,9.354441759,9.706640691,7.7171836460000005,7.464454438,8.815608255,6.465931466000001,9.496043063,8.266307366,9.162882731,8.293015176,8.977062556,9.708405497000001,9.042347762999999,9.988851231,3.6486057339999998,8.816211776,7.7174603489999996,5.396599696,7.505117567,8.320605696
60482,4.521872029,4.683435445,4.406030173,5.270151563,4.516671451000001,4.804651413999999,4.2326164010000005,5.070823592,4.899472005,3.59078013,4.634046512,3.876172076,5.283389528,4.995613941,4.35763164,4.499400822,4.9387419580000005,4.792378299,4.381465052,5.49383033,3.355794442,4.288844651000001,4.350245562,3.6317520130000003,5.110402931,4.089814165,4.694296282,5.084744706,5.658420893,5.3890682210000005
7173,4.278102087,4.531241503,5.515259423,4.644334085,4.561418552,4.376733415,4.5162432610000005,3.727145112,4.470565641,4.432241916000001,5.107351845,4.429407766000001,4.03506147,4.983910983,3.9911513160000003,4.024848206000001,4.082925185,4.182903538,4.520052767,4.438794088,4.236096089,4.179047848,4.428073561000001,4.47943022,5.543161663999999,4.5730780310000005,5.63219355,4.452775437,4.643126089,4.644555863
4953,10.78935286,10.01508204,10.70614466,8.475265307999999,10.65201896,10.77637035,10.5144697,10.81394248,8.732448283,11.53274132,9.83394455,11.52605108,9.001002864,8.705072442999999,11.26592694,9.257277439,10.47720441,9.187477083,10.40315769,10.81217949,10.08702408,10.18102999,10.33856411,11.01181403,7.39252679,8.660458651,7.7174603489999996,6.23361055,7.872699872999999,9.533637835
8604,8.347993836,8.943323107000001,6.322409400000001,7.164897057,8.657739135,7.909981159,7.330759932,8.322449475,6.669419658,8.374843912000001,7.344677052000001,7.226290141000001,7.300836675,6.809169456,7.394049268,7.54626681,7.031398439,7.029504202,6.3400859270000005,5.8723007979999995,7.465939352,7.7072552960000005,6.7151755479999995,7.2912080679999995,4.202369879,7.601766157,6.212343832,5.271418708,6.459698388,6.913496385
3938,4.08265475,3.9553139660000003,4.091124407,3.66841127,4.116773555,3.92292177,4.88466199,3.9091758860000003,3.502837862,4.3747021660000005,4.4214551239999995,4.1929476889999995,4.267310011,4.60986717,4.165870788,4.400115694,4.599189977,4.254905994,4.477678322,4.226471815,4.204501377,3.96553449,3.903011266,4.114109786,5.010473738,4.216721204,4.256017798999999,4.6855720839999995,3.7432795089999997,4.304746811
5334,5.20224899,5.709809387000001,3.7659870939999998,4.416833865,5.428652596,4.979690783,5.042743456,4.695766727,4.579656997,4.651620628,4.0773669219999995,7.991307842,5.632785325,4.095392971,3.600944145,3.8924650489999997,4.480249709,3.98619848,4.696100834,3.2974293639999996,5.585004895,6.731000363,4.672227055,5.14539337,3.6906354969999997,6.982067562999999,3.593762059,3.8703484639999997,4.93432108,5.0323687260000005
6509,7.665193133,7.272057558999999,6.898811631,7.140356004,7.601018857000001,7.581685267,7.47951234,7.726484832000001,6.981027684,7.169245075,7.763997271,7.831375658,6.7839239870000005,7.018697372,7.742115047,6.825098679,7.396709832000001,7.30931342,8.19644916,6.621943598,7.299010381,8.052984815,7.180216801,7.79337803,7.360246356,7.38424439,7.959527367000001,6.632548257000001,6.322168952,7.048541465
8942,5.366501953999999,6.004218492000001,5.265062347,5.827570364,5.828680592,5.296237757,5.935328193999999,5.635021786,5.866463045,6.02795906,5.673233659,5.312206646,5.946752476,5.985342947,5.981174673,5.880381635,5.27131596,5.425944641,5.157593445,5.3437579610000006,5.505557023,5.116817687,5.890777093,6.046781655,6.128637485,5.428962038,5.15995464,6.049129625,6.0617670320000006,5.636954268999999
9167,11.65700886,11.46359431,11.188773,9.573209048999999,11.34630521,11.85584806,11.89185435,11.86654396,10.81736848,12.18819749,11.65067929,12.6373701,11.25223028,10.51843535,11.51029062,11.624347,11.41127366,10.85726634,11.13932114,11.14157037,11.97435985,11.88005972,11.24535054,11.8607734,8.988806287000001,11.51653991,10.90617327,8.623977151,9.102613601,11.32006107
525,4.6979712419999995,4.966948867,4.759157878,4.377860267,4.477520481,4.616840899,4.23482876,3.8496056260000002,4.744091062,4.453562977,4.4050692830000004,4.5544172839999995,4.284654036,4.734233639,4.51625178,5.484457943,4.339598162,4.491530699,4.443188394,4.593944991,4.406575237,4.361861023,4.486698225,4.19808198,5.126127319,4.08701257,5.489456409,4.512601624,4.557837843,3.969678131
6697,7.4459022820000005,7.4633240810000006,7.090316221,6.538791582000001,7.093214347999999,7.41982184,7.6437305460000005,7.306092915,7.248734372,7.80710884,7.185239577000001,7.584228207000001,6.455920885,7.228279264,7.443910224,7.790815887000001,7.710617422,7.177773715,7.56537007,7.303281732,7.710070997000001,7.023068687,7.086956951,7.567130874,7.5785628560000005,7.161661216000001,7.264536791,6.071963565,6.466612471,6.579877096000001
1718,8.498859226,5.9173505639999995,6.81352456,6.809027521,6.616168459,8.345422659,5.783782887999999,8.084431452999999,6.95860699,9.459143729,6.869664843,8.621453254,7.80529314,7.7491019,9.293814147,6.650776834,9.435256253,5.907247381,9.445203722,7.107557708,9.042605981,8.907423488,8.228910614,6.745563432000001,6.14072027,9.091969089,7.971341699,6.166147485,6.967549267000001,7.667463032000001
