,GSM997592,GSM997593,GSM997596,GSM997591,GSM997594,GSM997597,GSM997595,GSM997598
5372,5.801842395,5.852300216000001,5.152858900000001,5.672250364,5.135571979,5.395426981,5.621242795,6.115895434
64781,7.537801400000001,7.97792277,9.148229217999999,8.08184616,7.866267897999999,6.925128481000001,8.965987098,8.339291352
5836,5.745983886,5.44090414,5.681352495,5.331641359,5.868858697,5.741891173,5.5965978860000005,5.860362596
64841,4.96901365,5.483839428,5.628861633,6.108025554,5.185919823,4.756978154,5.812265919,5.261819857
51382,6.444627199,5.51959395,8.529415782000001,7.606324159,7.605754672000001,5.123750469,6.86379576,7.882341425
5283,4.95241247,5.222289544,4.996769703,4.9238179760000005,4.700984514,5.4772433529999995,4.858673121,5.490943773
2954,6.739689995,6.3039525670000005,6.239240271,6.124623252,6.628898743,6.689051192999999,5.759670056,6.600327857000001
9517,5.084981527,6.271512566,6.876851546,5.775287659,5.367545021000001,6.390985027999999,6.1013687039999995,6.237872909
6554,4.835611961000001,5.563291457999999,5.3478758619999995,5.053649916,5.288013495,5.530163024,5.7407649979999995,5.407420687999999
6547,6.43828481,6.920195357000001,6.651270949,6.480643777,6.627256431,6.9198695589999994,6.39132153,6.942330942000001
4522,6.633580091000001,5.976783535,5.677477103999999,6.070594057,6.555805145,6.390996301,6.906163176000001,7.373387875
51527,5.364337658999999,5.020823396,7.63101331,6.83112476,5.570066241,4.7884784289999995,6.065414986,6.642650465
5106,5.123651876,5.290435874,4.810067982,5.055830155,6.471749272,5.156418057,4.902543973999999,4.968698653
51292,4.026192506,5.9544552,5.713731469,5.253355498,6.334395102999999,4.397203321,4.842975255,6.80862077
2937,6.512242946000001,7.722970977,7.304897186,7.833172713,6.842824136,6.441336627999999,8.011879862,7.163584565
5834,6.495002801,6.820792561,6.732905507000001,7.133473048,6.7989349589999994,7.4590354,6.373923485,6.704778522000001
28231,6.183945483,6.020666705,5.670654213,5.70111023,6.393147003999999,6.266249516,5.7335630779999995,5.783828493
113278,6.666281502,6.531857916,6.306361422999999,6.248077353999999,5.643717743,6.39846922,5.9858322379999995,6.471130093999999
8760,5.412711204,4.3388039869999995,7.263411171,5.240480154,6.698368593,5.269448253,6.979628174,6.67642418
54363,3.968598625,3.5991714239999997,4.491953098,3.699993323,3.3163515739999996,3.7514844419999998,3.885278188,4.0013671319999995
5332,3.9366920569999997,4.151218505,5.169027634,4.260396513,5.218704833,4.162135503,4.407332655,4.125014347
3420,6.25974424,6.176693252000001,6.085241892000001,6.3625886629999995,7.590962532000001,6.32445194,6.939395745,7.204726558
140679,4.740748047,4.3337906010000005,4.1816614119999995,4.222535825,4.2545280210000005,3.8333835260000004,4.043383177,4.276739932
128869,4.944445776,5.240631461,5.558428892999999,4.9954202389999995,5.4558753310000005,4.8273829169999996,5.620992682000001,5.161252457
10005,6.0119389210000005,6.172006028999999,5.508385034,5.882505354,6.226202225,6.423745427,5.874834435,6.2223815579999995
29906,7.023989389,6.635399122999999,5.7113653179999995,6.313850668,6.184092817000001,6.491876888999999,5.797950227,6.23338672
9388,3.659388212,3.14837745,3.0639889460000003,3.0349856889999995,3.2624116439999997,4.042182895,3.944188768,3.320834376
412,6.245101954,6.166525981,6.4505851960000005,5.734275225,7.101328669,5.727271084,6.524237601,6.226952695
2986,4.004494428,4.400523784,3.8558287910000004,4.723022502,3.884680888,3.8786047619999997,3.988851532,3.7648592169999997
23439,3.71768268,4.033216923,3.674527435,3.777066193,3.739368973,4.196639977,3.581681174,4.185273361
5634,9.369528067000001,7.757022778,9.269609134,10.46642487,6.7945817779999995,10.58184978,9.557612765,10.61374224
6839,5.615070091000001,5.597993081,5.8839863260000005,6.425116703,5.937117943,5.314957506,6.0628946489999995,5.679107929
215,6.096872052999999,6.36900062,5.19849295,5.9489903570000005,5.339377326,6.006478607999999,5.423453814,6.211756793999999
5973,6.06122264,5.711378977000001,5.081015381,5.14415323,5.415218704,5.669739817000001,4.656655151,5.317640913
9016,6.273253421000001,7.416494449,7.795732672000001,7.277919061,6.556643286,5.882186467,7.40730796,7.992206895
7355,5.801842395,4.252568925,6.687247341,5.439071434,4.4439511739999995,6.0867076110000005,4.6544753960000005,5.0575244360000005
5230,8.174979012,8.459206375,10.90833958,9.618402403,9.476242995,8.091715974,10.27313024,10.33800273
5251,3.7198344810000004,4.59714066,4.54683301,4.284496853,3.4923451660000002,3.7870084289999997,4.032130125,3.9504555989999997
9468,5.2649873330000005,5.801458687999999,5.372786033,5.499482878999999,5.227462429,6.186283335,5.343720813,5.386390238
2717,7.804019296,7.528449183999999,7.20014061,6.3304294389999995,8.529644285,6.524693852,7.89493534,7.994005238
54,6.894850102,6.562470137,6.119770168,5.750685957000001,5.249225022,5.850969419,6.346822405,6.295821147000001
10166,5.826887253,5.989834771,5.687931558,5.289672578,5.904398146,6.138353772,5.841869531,5.402943284
160851,6.494069362,6.950863737000001,9.147074377000001,8.109534339,7.9721292660000005,7.413340972,8.046010293,6.3310579
1723,5.177497239,5.865725895,5.598450205,5.789392689,4.919855224,5.400121787000001,5.2095911269999995,5.6398967739999994
4832,5.960230729,5.858104215,5.680993019,6.597326097000001,5.8179278739999996,5.775168845,6.697543347000001,6.727162024
3038,3.8996788239999995,3.802020162,3.633816272,3.930118725,3.5805323089999996,3.807127415,3.977665627,3.777534249
55512,5.49878308,6.376911917999999,5.324330113,5.23298205,4.3888666689999996,5.4572130979999995,5.081547132,5.03251825
9057,5.0240531619999995,6.241860857000001,6.077695161,5.840322212,6.361846008,6.76328717,4.807223406,6.670578382
23417,6.808429933999999,6.371457438999999,6.810810228999999,6.193485183,6.816616411,6.759209925,6.54594435,7.179815969
4833,7.002795151,7.17435292,6.902257952,7.657903834,7.176300919,7.385077656,7.385363067999999,7.23728767
4363,5.695866119,6.304891003,7.165462237000001,5.8714484979999995,5.681808881,5.234722262,6.994507265,6.126786046
84264,7.350279119,7.208614009,6.510961362000001,7.071204374,6.958719232000001,7.147436097999999,6.960616516,6.744529769
8140,6.396158537000001,7.684931593,6.390403589,6.92089431,6.6425844860000005,5.969211274,6.878490097,6.516502375
343,5.200767529,4.698120768,4.528595116,4.623603685,5.259936961,5.01856061,4.498914284,4.668164431
3163,6.090211851,6.062557832,5.8248083589999995,5.827916108999999,6.136536566,6.260213289,6.56550978,6.716988341
23475,8.070683652,7.253754582999999,8.032613907,8.09534496,6.940309237999999,7.784742248,7.9081027839999996,8.435845533
64131,5.624920981,6.390417671,7.617604136000001,6.581086459,5.956613018,6.277175303,7.276725428,6.737002274
10423,10.64271896,10.26235038,10.90808069,10.54081184,11.1563407,9.162743131000001,11.50801212,11.19668897
6530,5.9281327720000005,5.770283575,6.192586951,5.323095635,6.387787981000001,5.728119492,5.765040121,5.793633821
366,5.654784586,4.703503897,5.38749142,6.363509081,5.12120161,6.055065292,5.426554372999999,5.340539695
23205,4.493237322,4.5174851789999995,4.326469948,4.500138985,4.214588045,4.379325614,4.27500263,4.164324136
2184,5.347404468,4.852093934,4.707364886000001,5.350595647,6.078762846,5.014314843999999,5.286883181,5.193705346000001
760,3.9612868010000004,3.763276817,3.168596742,3.774093091,3.647404762,3.7727225019999997,2.994735805,3.260461616
1666,6.87080064,6.590455014,7.424005838999999,6.663715878,7.892172996,6.200042273999999,7.71421764,7.894405364
7264,6.4017128439999995,6.359376161,6.047179312000001,6.247693006,6.628033007999999,5.776079911,5.874588802999999,6.178730876
65263,4.913955429,4.999829151,4.221880328,4.604550501,5.195508641,5.823149344,5.2794033869999994,4.773534048999999
6713,3.568037004,4.41002082,5.791361415,4.3927247430000005,4.526477183,4.377472382,5.264724705,4.133888048999999
2936,8.164954317000001,8.300454793,7.234432042000001,9.131960568,7.3248146179999996,7.033383647000001,8.976223977,8.556897359
7991,7.596415777000001,8.398921331,8.330383986000001,7.906800445,7.067799037,6.161225614,7.26009835,8.282425039
427,10.5846554,10.38169548,10.92542739,11.03713116,11.49375143,10.26067924,11.64218915,11.34151256
2997,6.424179782,6.568307644,6.92443567,5.82124329,6.143616796,6.9436720460000005,6.379504121,6.736426709
1891,7.08195349,7.298228425,6.720701924,7.7093236329999995,7.498965245,7.683972585,7.00997982,7.569896451
1158,5.705017292000001,5.00699546,5.16165334,4.5266029560000005,4.964837385,4.832267987,4.807803099999999,5.707358305
84444,5.846779923,5.2531551489999995,5.395257352000001,5.644591663,4.814969869,5.229767427,5.37658381,5.187991335
57030,6.7476507539999995,7.232053269,7.439426438,7.028229971,7.409529395,6.951544274,7.236222302000001,6.414307718
6511,6.762970025,6.69173811,5.362302663,5.397889687999999,6.0068065289999995,5.901865998,5.356056216,5.6816590289999995
29124,5.604747752000001,5.2531551489999995,5.545308201,4.856461495,5.072976172,5.0567186369999995,5.478289682000001,5.084663862
1178,4.417412602,5.091608166,4.42927443,4.149692387,4.708767164,4.620710031000001,4.275136308,4.2652645719999995
2821,4.593376654,4.299310415,4.761192274,5.258142899,5.293544411,4.125547211000001,5.156194585,5.132710475
6510,5.851522705,5.91729398,5.2395532010000005,5.576682998,5.557329785,5.9409015389999995,5.61510244,5.446077851
2109,7.9668520229999995,8.057371042,7.090747522000001,6.963592478,9.961899935,7.478605496,6.921155286,7.826894697
6822,3.1277985810000004,3.515150029,3.8620055630000003,4.233917122,3.297533543,3.422290603,3.5312225589999997,3.590909222
3036,5.543369872,5.0702562769999995,4.316557102,4.534601988,5.1859211389999995,6.470711275,4.614317581,5.421658446
587,4.982041997,5.836493265,6.1719893720000005,6.152777747000001,5.9602455160000005,6.044030477000001,5.978709725,6.21447944
2639,6.46255963,5.996084877,5.593376114,5.437244966000001,5.793987472,6.298788644,6.436611488,6.1228606679999995
6528,6.60592041,6.679692236,6.361240348,6.2037535020000005,6.120059226,6.776142018,6.491904169,6.57129919
51477,4.696550349,5.457895196,5.370925135,5.532702511,4.803498493999999,5.749147245,4.488885576,5.705225743
495,5.7826677989999995,5.748596615,5.71015478,5.747704229,5.65082636,5.686551253999999,5.55515537,5.781740666
26330,3.7702899089999997,4.126693321,3.6572310760000004,4.307686611,3.805631211,4.558216827,3.6068218969999997,3.9195703739999996
10135,6.616303612,7.332343162999999,6.615073657999999,7.944486757999999,7.474547557,7.110333538,6.040174039,5.8381565879999995
5294,5.358153371,5.590534755,5.13460223,5.138764771,5.14580936,4.550685665,5.515954117000001,6.3390903860000005
50617,3.896328635,4.272164276,4.423728505,4.51591258,5.125872222,4.587705969,4.033167856,4.272164276
4967,7.444709818,6.329609205,6.753010313,6.965276134,5.855972036,7.2774839689999995,6.492866306,6.20884925
11112,4.612265603,5.1723268860000005,5.129684752,5.413282402,5.117796128,4.239270069,5.994480307999999,6.638082971
1577,6.422706732999999,6.1390326239999995,5.97557878,6.410960179,6.065323059,6.801630221,6.2012987939999995,6.544198679
3614,7.5617232439999995,6.833646166,6.39092671,6.62522366,6.872074721000001,6.613814847,6.395224685,6.006358603
56913,5.540873321,6.5086221129999995,6.1965050360000005,6.385723667000001,6.277045091000001,4.6391334969999996,5.924410619,6.550082333
8985,6.167448273,7.178715689,7.378991527999999,6.376244702999999,6.796823536000001,6.209990088,6.299401722000001,7.298874854
644,9.355716044,9.225405467,9.485463312,9.603030002,9.325391362000001,8.637902815,9.726396659,9.784874607999999
2645,4.803473984,4.660488521,4.202542452,4.695769414,4.472948938,5.17734395,4.939953801000001,5.173596361
6505,3.610841222,3.778073525,4.879129628,3.3749960910000003,4.583816774,4.269188217,3.642902835,4.201812595
54981,4.4181523810000005,7.073662651,6.014672095,7.20066365,7.078194924,4.910873028,7.309767736,7.886801059
203,6.4987875420000005,6.565201475,6.0608152660000005,6.1058001289999995,6.840597252,6.373692524,5.985507866,6.170105095
768,7.652876393,8.262126915,7.324569167000001,8.108143851,8.421288182,8.549946019,8.01025345,8.267212235
7306,2.827809898,3.258712165,3.1330244869999997,3.243650333,3.040688323,3.660969632,3.3421184360000002,3.3322466989999997
8395,4.281048813,4.235944171,5.25496418,4.2209806610000005,4.957979892,4.298998555,4.960100218,4.29400752
5264,9.130042133,8.052520122999999,8.995775558,8.431591921,9.791928109,8.207158403,9.915124009,9.403901811
8029,5.067362809,5.716384645,4.897764098,5.133866433000001,5.185234914,5.733070546,4.602141135,5.4098943660000005
1787,4.595436367,4.202691296,5.6816755070000005,5.15000821,4.934047861,4.428360367,5.786268926,5.510162961
3988,6.627702541000001,5.301783703,7.611553027,5.796092044,8.955510435,5.824822147999999,7.397353466,8.796121352
64077,6.258793079,6.107524431,6.029951618999999,6.457422151,6.187899035,6.0867076110000005,6.199603572000001,6.325844847000001
1562,3.596330304,3.723862457,4.284154764,3.954094892,3.6759082060000003,3.8645608989999998,3.559802008,4.37442881
443,4.632977298999999,5.323759556000001,4.841306846,5.015949893,5.015936615,5.086465424,4.78969584,4.661113832
55163,4.898563272,5.195848058,4.897764098,4.690477276,5.503110189,5.982083759,5.355690049,5.478199796
9487,4.7991573380000005,5.505898494,6.022150242,5.555490087000001,4.675738755,5.5352807760000005,5.480542732999999,5.608081871
2584,5.408837875,4.48722343,4.1266906830000005,4.690381673,4.941301682,5.491232784,4.520559243,4.360858285
2027,5.048302123,5.452417615,4.897764098,4.541553068,5.544408145,4.947365061,5.140177049,4.864390714
8402,5.218719221000001,5.0869628360000005,5.680243632000001,5.528475157999999,5.277879935,4.612446769,5.222078635,5.146432013
6532,4.855603832,5.284560845,5.117339433,5.451761778,4.954940835,5.700390994,5.364226236,5.392462921
218,6.56522044,6.376461599,5.621242795,5.792287289,5.149697852,5.92609561,5.637404589,6.050799242
4669,6.186984698,7.068970206,5.490991374,7.069604553,7.074749305,5.808448747000001,7.281617553999999,6.3595047970000005
3292,4.687097908999999,5.379646247999999,4.377886267,4.313632055,4.378307908,4.34203974,4.1655413480000005,4.662249354
239,3.832136957,4.379105179,4.202153149,4.5317910889999995,3.91593418,4.43483134,4.37590738,4.689508715
8714,5.8525921389999995,6.819977257000001,5.745138759,5.626479995,6.307981211,6.114279738,6.099510513999999,6.153092083
230,6.42682072,6.738712709,6.540381396,6.374712675,6.902981667000001,7.0768102960000006,6.453044114,6.820104507999999
6783,2.62506656,2.853650765,2.8606952530000003,2.903889458,3.4500002419999998,2.89878846,2.7713973380000003,2.930168444
4126,5.649495851,5.9884433,5.276087171,5.487774363,6.066644352999999,5.850969419,6.130893603,6.57979863
4717,8.674965022,8.830786612999999,8.953168126,7.329175717999999,8.450179837,6.028871932,9.530596734,9.708513901
7350,3.425808664,3.9265468039999996,3.6074213019999997,3.331518734,3.115650268,3.4417969389999996,3.3976381989999997,3.58436139
8821,5.135095591000001,4.283446689,6.72374744,3.672922373,7.04040576,4.065090675,5.9861770110000005,6.712464623
51166,4.509628866,6.071464669,4.592124396,4.719774852,5.004079696,5.192394105,4.90162326,4.84728117
51809,5.505918073999999,4.847967371,6.497394461,6.294415552,4.9793165219999995,5.487876195,7.133158607,5.600054788
6649,7.464174661,8.870873915,8.036301461,7.244786062,7.398529216,8.434028845,7.709834021,8.566785055
56606,6.398448182999999,6.664505042999999,5.828548385,6.3233556470000005,5.931640705,7.058813905,5.55425457,5.875973188
7358,8.312023547999999,7.63090945,9.336395428,8.280161724,7.415401287000001,7.629169977999999,9.642427567,9.744704257
6309,5.461624157,5.2531551489999995,6.727732154,5.565257972,6.725807871000001,5.850969419,6.560440783,7.56911954
27087,6.001838671000001,5.730848934,5.707959463,6.447321186,5.832356402,6.662891562,6.073894121,6.400618661
6484,7.978172617999999,6.760660436,5.801310588,6.488046637999999,7.02615676,7.306064983,6.82701138,6.855592326
1374,6.977037273,5.788974978,6.154831149,6.057215178,6.800528562999999,6.045535596000001,6.164789455,6.341012703
2348,5.984292126000001,5.346880045,6.078224165,5.861687881,5.599011671,5.727271084,5.432402411,5.475101262000001
2352,5.176821942,5.982906463,4.751706313,4.2867975519999995,4.658521515,5.252894208,4.685108285,4.963501794
345,4.3771036510000005,4.88446321,4.060078423999999,4.186497736000001,4.477411138,4.925971882,4.338046095,4.988553758
8050,5.264852702,5.327405289,7.135739445,5.611378195,6.867581599,5.3630323419999995,6.818954995,6.446149676
6506,8.672057499,8.288972851,6.752310414,7.097332686000001,7.818588487,7.3118952120000005,5.950061605,7.385567481
51296,6.623603267999999,6.901082643,5.777311234,6.215018753,5.979101553,6.418441144,6.979308034,6.486177489
114971,6.053392819,6.841498937999999,5.627669119,6.124280389,6.072802782999999,6.6179906420000005,5.54777439,6.209398051
4728,5.176821942,4.769441559,5.916269633,4.51143472,4.403608351,4.697175122,4.000971551,4.428724347
1119,6.190091718,5.440315514,5.487605199,5.719357747,5.66494201,5.9500684239999995,5.927498135,5.132490569
1610,5.1618310780000005,5.166318894,5.2032916689999995,4.908601335,5.2484790310000005,5.604877525,4.96657931,5.044471342
4891,4.900562826,5.790685307,6.510958476,6.727934632,5.632010492,5.6169113820000005,7.301729438,6.926577667999999
4598,10.23494309,9.792772192000001,9.886173019,9.750839548,9.740376142999999,9.87106105,9.856761531,9.600298922999999
506,6.835980544,7.307800731,7.94071354,7.389542473,8.068287623,7.1291728029999994,8.048312087000001,7.88297803
1594,4.483005213999999,4.7258865210000005,4.736822863,5.02894283,4.5512729180000004,4.786991603,4.57942591,4.678991341000001
79611,5.875589967000001,6.098921725,6.38922212,5.890213727000001,6.0891140560000006,5.832690938,6.175409398999999,5.938384703
4048,6.40307357,7.1680750820000005,7.739912597999999,7.76995479,8.043879231,5.942612546,8.246874403,9.022090837999999
6539,4.853765665,6.007405125,5.718535494,5.5944566689999995,5.051653173,5.567456024,5.01318318,5.5586666739999995
54682,6.682889724,5.927053614,7.946812996,7.407315267,7.660118096000001,6.003169762000001,7.864243119,7.402957203
80724,5.2632822589999995,6.591514645,5.452672693999999,6.300527722000001,5.86510565,6.411287262,6.241910685,5.364246419
217,9.626417785,9.036135296,9.591739752,9.934240227,11.76953352,9.494845396,9.822989361,10.31836467
81539,4.407155878,4.496780867,6.513950445,5.185323202,4.299249111,4.021679674,6.3910907429999995,5.333851003
2597,10.62328721,10.20374342,9.995195773999999,10.88344058,10.75888664,9.789126135,10.09574817,10.40678246
56994,6.043220722999999,6.223143577999999,6.982225452000001,7.32837333,7.620933321,6.2037208139999995,7.431443776,7.3881450829999995
7167,6.320805018,6.853801298,6.7751954539999995,7.085052127999999,6.346225242,6.698183407,6.10261653,6.987635237999999
2026,6.044192802,4.770226081000001,5.221001376999999,5.2223399310000005,5.6682405739999995,5.969907111,4.832905349,4.730409863
28234,4.335461571000001,3.8895458069999997,3.78614073,4.03023554,3.7275370580000002,4.158114291,4.283086255,3.58774037
3945,11.89197782,10.91472841,11.81820743,11.80165998,11.77991448,10.15150249,11.87655769,11.69990047
55907,4.281048813,3.74018743,3.933557276,3.540403121,3.8038726130000002,3.368678395,3.570350593,3.6383169439999996
6489,3.051695935,3.1135591039999997,3.4475262389999997,3.4376495339999997,3.51596903,3.224876785,3.490209397,3.6190344839999997
57379,8.631420899,5.549018365,4.468936145,5.581395086000001,6.912966504,6.317065659,5.121568543,4.88540845
51522,7.535370726,6.98198641,9.647895853,7.915048197999999,7.479563139,7.578925354,8.409460701,9.094023636000001
2651,5.375588419,4.769441559,5.2020146689999995,4.846011255,6.750526336,5.236496826000001,5.762009957,5.37165731
4121,7.5531177529999995,8.073029062,10.69510981,9.350531981,10.05760591,7.619423126,9.149404207,9.520307697
10090,5.658806126,4.829663544,4.963492634,4.800926726,4.734980998999999,5.406141235,5.96122235,4.847944576000001
116369,4.348467872,5.172804393,4.524522428,4.609909058,4.367618747,4.703372331000001,4.205059285,4.555775013
6005,6.13007431,6.736777453999999,5.819148222000001,6.16136598,6.357096502999999,6.561043869,5.853054545,5.998085747999999
6648,5.303184517,4.122218515,7.146160934,5.975191862999999,6.565677477,5.618834487000001,6.724522425,7.033067336
7915,3.138423183,3.48969137,3.787086127,4.459216249,4.3735647580000006,3.247616691,5.004535118,4.012899394
8876,4.153495448,3.6000035,3.553718908,3.711615525,3.477709585,3.425710818,3.293888237,3.5729193639999997
8875,4.975725081,5.255503727,5.32729824,5.094941487,6.058298239,5.386350479,6.098593752999999,5.196263108999999
135152,8.171622578,7.408613057999999,7.011044919,7.519171052000001,8.003056362,7.153319214,6.604996613,6.770160623
10246,4.281048813,4.545731851,4.230264285,4.8268087930000005,4.511750821000001,4.885255161,4.720348241,4.856857161000001
117247,4.843614835,4.458413386,4.597761611,5.176821942,4.6743472630000005,5.3671405860000005,5.097581288,4.691516566000001
6582,4.764385604,4.589988942,4.793854522,4.951099771,5.241187535,5.448423615,4.988437637,5.07677418
10846,3.54635454,3.195908176,4.375202628,4.347843988999999,3.669777378,3.604725633,3.6467494639999996,3.520394161
1347,11.67155039,10.73708803,12.17558396,11.23639871,12.06434736,10.78116245,12.05723009,11.91637938
2762,6.452980289,5.851876271,6.478554708,7.167518101000001,6.759940727,5.496177389,6.456708401,7.241326786
2030,6.73863016,6.27764612,5.648600657999999,5.923027768,6.5659918820000005,6.992334831,5.699937256,5.458778218
83594,4.015777064,5.32263582,4.914007405,5.586718503999999,5.110777064,5.799806498,5.540479094,6.737847317000001
4124,6.777053859,6.831677634,9.509519896,7.2448769660000005,7.880256175,6.919796599,8.237916102,8.492950107999999
3157,5.087223289,4.963022535,5.146086676,6.409801203,4.769549512,5.400673376,6.379934092999999,5.240698406
23530,7.3780810379999995,6.22207328,6.5982197639999995,6.832945645,6.913974231,6.29391254,6.652170032000001,6.582796195
83697,4.974685808,4.769441559,4.74601503,4.3512723630000005,5.375784021,5.029805301000001,4.91583367,4.657440548
3156,4.64653587,5.803202861,8.033863012000001,6.873505355,6.326279116,6.523564547,7.378693319,7.392605337999999
10087,5.657555372000001,6.323369525,5.743458666,6.066159022999999,6.140475076,5.874542162000001,6.7870126520000005,6.6718593429999995
8622,3.11086782,3.4959437230000003,3.7297352580000003,3.5036976689999997,2.912978565,3.18557852,3.280623382,3.765542364
411,4.478166788,3.522600308,4.652066178,3.172747207,4.114070569,3.616343671,4.145921027,3.8249227980000002
28965,3.851475671,4.200506043,3.56004033,4.025310867,4.219929465,3.583193627,4.218129575,3.3109922469999997
5144,6.63654963,5.996641932999999,6.422787437999999,6.105963453999999,5.870398713999999,6.614768278,5.823904095,5.896985859
64902,5.942565755,6.044327141,5.126328491000001,6.021127625,5.438373078,6.170883002999999,5.774679699,5.442776964
10723,7.923588001000001,8.157498443,9.164274752999999,8.321207058999999,9.206155713,8.083531413,8.542355558999999,8.994100701
10007,4.995037745,5.2531551489999995,7.307195429,7.269136634,5.833543115,5.69235728,6.161950377999999,6.965886633999999
8992,11.80722207,11.33458274,12.3923721,11.901390899999999,11.90922519,11.10137482,12.16515044,11.92507844
1962,4.800882275,2.9774563439999997,4.2586126580000006,4.132313813000001,5.015237171,3.648093714,3.606423356,4.105629268
3081,6.627284211,7.067567462,6.461548983999999,7.274344309,6.668419925,6.851702068,6.194529117,6.631513472999999
56954,5.712667222,5.429714607,5.386625256,5.941556541000001,6.148407522,5.157610566000001,5.963044852,5.816574779
5096,4.799048046,5.542075854,5.282693458,5.01062779,5.070725442,5.011669197,5.556714899,4.754277977
5948,7.21892481,6.790936434,5.608776235,6.3551202170000005,6.287929774,6.104330552,5.859215236,6.322166246
5947,7.152138293999999,7.197102071000001,7.387606242,9.166717241,4.7060359510000005,6.411287262,7.891880346000001,9.267313367
5210,7.104018407000001,6.312403115,6.315757982999999,6.369272546,5.81231297,6.842532155,6.4499454279999995,6.183870099
2632,9.943534391,8.559705324,11.82875892,9.959242397999999,10.70468524,9.339211528,10.84074227,10.33916484
7372,5.639087697000001,7.02658693,6.000966472000001,5.882973057999999,4.314820653,4.590314219,6.810113557999999,7.048248069
523,9.51817801,9.379543744,10.63268617,9.731523213,10.27436861,8.623820008,10.45561594,10.86374787
10057,6.506075039,6.741509627999999,6.649194302000001,6.378236616000001,6.453973415,7.758304495,7.730755805,6.811976325
13,5.293767948999999,5.510113999,6.781358132,6.073867143999999,5.92206383,6.502044302000001,5.198599683,5.613167711
23007,4.900562826,4.4005854289999995,4.051152331,4.257498662,4.251233115,4.603129342,4.923066063,4.839390048
28972,7.857612167,7.5763273689999995,9.601622121,8.245566347,8.661637616,7.489944726,9.577712388,9.329112889
6508,6.031096347999999,6.947678995,5.7443530439999995,6.386841407,6.118983989,5.96314688,5.866897471000001,6.023746691
1716,6.93722584,6.2237244810000005,6.897757815,6.077553056,6.8507313320000005,6.869176295,7.2887536420000005,7.199308967
200576,4.78840792,4.56115702,7.357629832000001,6.954354636000001,5.386198531000001,4.062896537,6.145106827999999,5.937038587000001
2820,4.968167659,3.99297345,5.159485206,4.424659913999999,4.4613246239999995,4.425780423,5.002060772,5.498609635
5136,4.251602003,6.447812097000001,5.51300649,5.778831909,8.402355323,5.287730208,6.1930011689999995,6.196462587999999
7841,6.414679269,5.178738902,5.768614782999999,5.0133734930000005,6.268786091,6.298590502000001,5.468690583,5.778253992000001
374291,5.422323852999999,5.865597329,5.07884815,4.800177747,6.685808491,5.074855577,5.534422946,5.7664237289999996
2591,4.4393888839999995,6.275711229,5.387957105,4.934963634,4.809313842,4.421039803999999,4.6544753960000005,5.412517212999999
33,5.132207783999999,5.005187684,4.55125263,4.9796718019999995,5.225862571,4.940539748,4.85565939,5.193269407
2744,7.74092453,7.543386663,10.69254337,9.288508335,7.907476762999999,7.653525547,9.326213016,8.596493928
55825,8.374986094,7.843785337000001,8.452576142,8.509918507,8.822008437000001,8.212774608,9.050785467999999,8.590834817000001
4759,4.859902784,5.2480512610000005,4.274600528,4.85552911,5.010844597,5.4681956739999995,4.606613501,4.411839888
8869,7.8418436289999995,7.072518886,7.7297603960000005,7.904014823,7.524437722,6.345385004,7.7730783820000005,7.397720856
84812,4.951237522,5.056040021,5.398913007999999,4.7566560110000005,4.674154407,5.438314684,4.707460687,4.8050489480000005
6549,4.6229109180000005,4.22190277,4.103528606,4.128146567,4.139714209,4.779705873999999,4.246215539,4.784629853
80146,5.813980546,3.241883665,7.139385224,5.040412222,5.892992852999999,4.0146906630000005,6.313034428,6.12629451
60482,5.08935567,5.433664957,4.911174873999999,5.22128409,5.093814247,6.841639415,4.3645597369999996,5.168532591
7173,4.588764552,4.271014749,4.288344628,4.276295175,4.789735617,4.947402002,4.320711303,4.540180438999999
4953,6.271318607,7.919085152999999,8.135639866,8.18777244,7.731710228,7.117545128,7.686982894,8.427773505
8604,5.823544677999999,5.099659668999999,5.312023839,4.549030002,5.061370248,5.616869192,5.3447101660000005,5.593014638
3938,4.6808438919999995,4.866477713,4.740936313,5.040412222,4.323600118,4.761080992,4.487909859,4.5685810280000005
5334,3.51000637,3.609824693,5.162000358,5.094845987,3.473193481,4.315553229,4.801542269,4.64425771
6509,7.263276857999999,6.99955906,6.330003361,7.241354446,6.911962517,6.408001045,6.7242179339999995,7.125411947999999
8942,6.389120572,6.26028251,6.24283989,6.052221267999999,6.453973415,6.875991097999999,5.945681242,6.392578765
9167,10.59916725,10.41582712,11.735176,11.31983246,10.81131255,10.31451746,11.49534574,11.75667289
525,4.925784615,5.061205641,4.504336498,5.035930523,4.6645919330000005,5.054168326,5.1672985460000005,4.9620320410000005
6697,7.3263525629999995,6.851341685,6.86632831,6.890656196,7.774121085,6.894431637,6.7989741960000005,6.580529822000001
1718,5.747362122999999,5.98346398,5.786718329,6.748782687,6.764343951,6.622725527,6.543940965,5.37165731
2882,4.63617002,4.95524432,4.773646128999999,5.571178278,4.684102352,4.810701775,4.750382404,5.377571973999999
6342,9.82150645,10.16666125,10.77289127,10.736069699999998,10.841534800000002,8.92802612,11.35673956,11.27319551
271,7.56637193,6.993246919,8.067115861,8.06911161,7.763429737999999,7.69542208,7.829142363,7.679828122999999
51102,4.748020715,5.15416551,5.114531568,4.6572594910000005,4.527816737,5.768351636,5.296681924,4.888480714
